净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,high,low,previous_close,tr,atr,up_move,down_move,+dm,-dm,+di,-di,dx,adx,moving_average,deviation,recent_high,recent_low,historical_high,historical_low
2017-01-06,0.761,0.761,-0.39%,开放申购,开放赎回,,0.764,0.761,0.764,0.0030000000000000027,0.0030714285714285743,-0.0030000000000000027,0.0030000000000000027,0.0,0.0030000000000000027,55.215745532563545,63.673473472659815,7.113957018865337,23.440150422188314,0.75535,0.007479976169987482,0.765,0.75,1.095,0.701
2017-01-09,0.766,0.766,0.66%,开放申购,开放赎回,,0.766,0.761,0.761,0.0050000000000000044,0.00335714285714286,0.0050000000000000044,-0.0050000000000000044,0.0050000000000000044,0.0,57.54650722297253,54.09342199271915,3.093055732400112,21.986786515763423,0.7561,0.013093506149980188,0.766,0.75,1.095,0.701
2017-01-10,0.762,0.762,-0.52%,开放申购,开放赎回,,0.766,0.762,0.766,0.0040000000000000036,0.00335714285714286,-0.0040000000000000036,0.0040000000000000036,0.0,0.0040000000000000036,53.436042421321,58.740244433980735,4.728452118852646,20.7540483445465,0.7565500000000001,0.007203753882757193,0.766,0.75,1.095,0.701
2017-01-11,0.756,0.756,-0.79%,开放申购,开放赎回,,0.762,0.756,0.762,0.006000000000000005,0.003785714285714289,-0.006000000000000005,0.006000000000000005,0.0,0.006000000000000005,44.0019163334516,59.69041691263585,15.12985588042616,20.35232031139232,0.75685,-0.0011230759067186594,0.766,0.75,1.095,0.701
2017-01-12,0.751,0.751,-0.66%,开放申购,开放赎回,,0.756,0.751,0.756,0.0050000000000000044,0.004071428571428575,-0.0050000000000000044,0.0050000000000000044,0.0,0.0050000000000000044,37.9916295159686,60.30914442708604,22.703295219268483,20.52024709052739,0.7569,-0.0077949530981635835,0.766,0.751,1.095,0.701
2017-01-13,0.756,0.756,0.67%,开放申购,开放赎回,,0.756,0.751,0.751,0.0050000000000000044,0.004214285714285718,0.0050000000000000044,-0.0050000000000000044,0.0050000000000000044,0.0,42.556655534313265,54.10299760346686,11.945358476194059,19.907755046642855,0.757,-0.0013210039630118901,0.766,0.751,1.095,0.701
2017-01-16,0.741,0.741,-1.98%,开放申购,开放赎回,,0.756,0.741,0.756,0.015000000000000013,0.004928571428571433,-0.015000000000000013,0.015000000000000013,0.0,0.015000000000000013,33.78980827620439,64.69668650299522,31.38184407525323,20.727332834405193,0.75645,-0.020424350584969216,0.766,0.741,1.095,0.701
2017-01-17,0.742,0.742,0.14%,开放申购,开放赎回,,0.742,0.741,0.741,0.0010000000000000009,0.00478571428571429,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,33.80539234941756,61.868792956480526,29.332259812128157,21.34197047567422,0.756,-0.018518518518518535,0.766,0.741,1.095,0.701
2017-01-18,0.738,0.738,-0.54%,开放申购,开放赎回,,0.742,0.738,0.742,0.0040000000000000036,0.004714285714285719,-0.0040000000000000036,0.0040000000000000036,0.0,0.0040000000000000036,31.866338459241266,64.38064790594908,33.782158459838556,22.230555331690127,0.75515,-0.022710719724558032,0.766,0.738,1.095,0.701
2017-01-19,0.738,0.738,0.00%,开放申购,开放赎回,,0.738,0.738,0.738,0.0,0.004500000000000004,0.0,0.0,0.0,0.0,30.99922720864599,62.62879354115392,33.782158459838556,23.05566984084718,0.7543,-0.021609439215166355,0.766,0.738,1.095,0.701
2017-01-20,0.74,0.74,0.27%,开放申购,开放赎回,,0.74,0.738,0.738,0.0020000000000000018,0.004642857142857147,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018,0.0,30.9762275647058,56.36591418703231,29.06922833939008,23.48520973360198,0.7536,-0.01804670912951175,0.766,0.738,1.095,0.701
2017-01-23,0.743,0.743,0.41%,开放申购,开放赎回,,0.743,0.74,0.74,0.0030000000000000027,0.004357142857142861,0.0030000000000000027,-0.0030000000000000027,0.0030000000000000027,0.0,35.56781298850037,55.77189401409536,22.119712979833427,23.387674251189576,0.7529,-0.013149156594501287,0.766,0.738,1.095,0.701
2017-01-24,0.742,0.742,-0.13%,开放申购,开放赎回,,0.743,0.742,0.743,0.0010000000000000009,0.003928571428571432,-0.0010000000000000009,0.0010000000000000009,0.0,0.0010000000000000009,36.63022818165989,59.25598954957809,23.596468713925653,23.402588141385063,0.7519,-0.01316664450059851,0.766,0.738,1.095,0.701
2017-01-25,0.741,0.741,-0.13%,开放申购,开放赎回,,0.742,0.741,0.742,0.0010000000000000009,0.003928571428571432,-0.0010000000000000009,0.0010000000000000009,0.0,0.0010000000000000009,34.01378331153832,56.84160068564444,25.125442620785098,23.525649175628324,0.751,-0.013315579227696417,0.766,0.738,1.095,0.701
2017-01-26,0.743,0.743,0.27%,开放申购,开放赎回,,0.743,0.741,0.741,0.0020000000000000018,0.0038571428571428606,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018,0.0,35.872824163691654,53.758921283376246,19.955091837687398,23.270609365774636,0.7504500000000001,-0.009927376907189108,0.766,0.738,1.095,0.701
2017-02-03,0.741,0.741,-0.27%,开放申购,开放赎回,,0.743,0.741,0.743,0.0020000000000000018,0.003642857142857146,-0.0020000000000000018,0.0020000000000000018,0.0,0.0020000000000000018,35.26991955589583,56.77697862875354,23.365327346190178,23.277374935804335,0.7499499999999999,-0.011934128941929334,0.766,0.738,1.095,0.701
2017-02-06,0.742,0.742,0.14%,开放申购,开放赎回,,0.742,0.741,0.741,0.0010000000000000009,0.0034285714285714314,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,36.88088789517645,56.01657266497164,20.598716751148924,23.08604220832845,0.7495,-0.010006671114076132,0.766,0.738,1.095,0.701
2017-02-07,0.746,0.746,0.54%,开放申购,开放赎回,,0.746,0.742,0.742,0.0040000000000000036,0.0032857142857142885,0.0040000000000000036,-0.0040000000000000036,0.0040000000000000036,0.0,44.43117087980337,54.27692755114909,9.974618929806407,22.14951197414605,0.7489,-0.0038723461076245343,0.766,0.738,1.095,0.701
2017-02-08,0.748,0.748,0.27%,开放申购,开放赎回,,0.748,0.746,0.746,0.0020000000000000018,0.0030714285714285743,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018,0.0,48.78710994372593,53.916283514261096,4.99416172907019,20.924129813780755,0.74805,-6.684045184144709e-05,0.766,0.738,1.095,0.701
2017-02-09,0.748,0.748,0.00%,开放申购,开放赎回,,0.748,0.748,0.748,0.0,0.002714285714285717,0.0,0.0,0.0,0.0,51.263147478461,56.65263624900423,4.994161729070196,19.786274950584783,0.74725,0.0010036801605888637,0.766,0.738,1.095,0.701
2017-02-10,0.752,0.752,0.53%,开放申购,开放赎回,,0.752,0.748,0.748,0.0040000000000000036,0.0019285714285714303,0.0040000000000000036,-0.0040000000000000036,0.0040000000000000036,0.0,81.80951019672548,74.03810134128736,4.986543443781041,18.729151271525335,0.7468,0.006963042313872499,0.766,0.738,1.095,0.701
2017-02-13,0.753,0.753,0.13%,开放申购,开放赎回,,0.753,0.752,0.752,0.0010000000000000009,0.0019285714285714303,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,79.66967745780458,68.74966553119206,7.357539594702351,17.916893294607956,0.74615,0.009180459693091232,0.762,0.738,1.095,0.701
2017-02-14,0.751,0.751,-0.27%,开放申购,开放赎回,,0.753,0.751,0.753,0.0020000000000000018,0.0017857142857142874,-0.0020000000000000018,0.0020000000000000018,0.0,0.0020000000000000018,79.8973051076804,76.94609314699706,1.881629697853939,16.771517323409338,0.7455999999999999,0.007242489270386362,0.756,0.738,1.095,0.701
2017-02-15,0.755,0.755,0.53%,开放申购,开放赎回,,0.755,0.751,0.751,0.0040000000000000036,0.0020714285714285735,0.0040000000000000036,-0.0040000000000000036,0.0040000000000000036,0.0,77.7503058128032,61.59477899697781,11.5938978672116,16.401687362251785,0.7455499999999999,0.012675206223593414,0.756,0.738,1.095,0.701
2017-02-16,0.758,0.758,0.40%,开放申购,开放赎回,,0.758,0.755,0.755,0.0030000000000000027,0.0021428571428571447,0.0030000000000000027,-0.0030000000000000027,0.0030000000000000027,0.0,79.79015545578045,55.28864686157079,18.1386777006257,16.525758100707243,0.7459,0.01622201367475533,0.758,0.738,1.095,0.701
2017-02-17,0.753,0.753,-0.66%,开放申购,开放赎回,,0.758,0.753,0.758,0.0050000000000000044,0.0022857142857142876,-0.0050000000000000044,0.0050000000000000044,0.0,0.0050000000000000044,69.46017997266351,63.755741687533764,4.282099477328572,15.651211056179031,0.7457499999999999,0.009721756620851613,0.758,0.738,1.095,0.701
2017-02-20,0.756,0.756,0.40%,开放申购,开放赎回,,0.756,0.753,0.753,0.0030000000000000027,0.0024285714285714305,0.0030000000000000027,-0.0030000000000000027,0.0030000000000000027,0.0,69.52822451392623,55.7193036596915,11.0253040962955,15.320789130472656,0.7464999999999999,0.012726054922973965,0.758,0.738,1.095,0.701
2017-02-21,0.756,0.756,0.00%,开放申购,开放赎回,,0.756,0.756,0.756,0.0,0.0023571428571428593,0.0,0.0,0.0,0.0,66.51834466483643,53.30721259217073,11.025304096295487,15.013968770888221,0.7472,0.011777301927194901,0.758,0.738,1.095,0.701
2017-02-22,0.757,0.757,0.13%,开放申购,开放赎回,,0.757,0.756,0.756,0.0010000000000000009,0.0022857142857142876,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,66.82225415449673,51.046415629554865,13.384250924223496,14.897560353269188,0.74815,0.011829178640646962,0.758,0.738,1.095,0.701
2017-02-23,0.753,0.753,-0.53%,开放申购,开放赎回,,0.757,0.753,0.757,0.0040000000000000036,0.0024285714285714305,-0.0040000000000000036,0.0040000000000000036,0.0,0.0040000000000000036,58.399280941743456,56.37669937373154,1.7621993403607767,13.95932028091766,0.7489,0.005474696221124306,0.758,0.74,1.095,0.701
2017-02-24,0.753,0.753,0.00%,开放申购,开放赎回,,0.753,0.753,0.753,0.0,0.0023571428571428593,0.0,0.0,0.0,0.0,55.871173541666586,53.9361496172916,1.7621993403607774,13.08809735659137,0.7495499999999999,0.004602761656994282,0.758,0.741,1.095,0.701
2017-02-27,0.75,0.75,-0.40%,开放申购,开放赎回,,0.753,0.75,0.753,0.0030000000000000027,0.0022857142857142876,-0.0030000000000000027,0.0030000000000000027,0.0,0.0030000000000000027,53.50163716378217,61.023678986202746,6.568016640591099,12.622377305448097,0.7499,0.0001333511134817829,0.758,0.741,1.095,0.701
2017-02-28,0.752,0.752,0.27%,开放申购,开放赎回,,0.752,0.75,0.75,0.0020000000000000018,0.0022857142857142876,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018,0.0,55.93009165208412,56.664844772901326,0.6525632005722746,11.767390583670576,0.7504000000000001,0.002132196162046821,0.758,0.741,1.095,0.701
2017-03-01,0.753,0.753,0.13%,开放申购,开放赎回,,0.753,0.752,0.752,0.0010000000000000009,0.0023571428571428593,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,53.39159767806686,51.02289053144259,2.2685617554064104,11.088902810222637,0.7510000000000001,0.002663115845539135,0.758,0.741,1.095,0.701
2017-03-02,0.75,0.75,-0.40%,开放申购,开放赎回,,0.753,0.75,0.753,0.0030000000000000027,0.0022857142857142876,-0.0030000000000000027,0.0030000000000000027,0.0,0.0030000000000000027,51.12722188368362,58.23397329908365,6.498421495415303,10.761011287736174,0.7513500000000001,-0.0017967658215213593,0.758,0.741,1.095,0.701
2017-03-03,0.75,0.75,0.00%,开放申购,开放赎回,,0.75,0.75,0.75,0.0,0.0022142857142857164,0.0,0.0,0.0,0.0,49.006738026755805,55.81873938345249,6.498421495415298,10.45654058828449,0.7518,-0.0023942537909018673,0.758,0.742,1.095,0.701
2017-03-06,0.753,0.753,0.40%,开放申购,开放赎回,,0.753,0.75,0.75,0.0030000000000000027,0.0022857142857142876,0.0030000000000000027,-0.0030000000000000027,0.0030000000000000027,0.0,53.459186216033814,50.21194636502454,3.1322507723838413,9.933377030005564,0.7523500000000001,0.0008639595932743116,0.758,0.746,1.095,0.701
2017-03-07,0.755,0.755,0.27%,开放申购,开放赎回,,0.755,0.753,0.753,0.0020000000000000018,0.0021428571428571447,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018,0.0,59.616717775881625,49.73373735202357,9.037896012685195,9.869414100196932,0.7527999999999999,0.002922422954304053,0.758,0.748,1.095,0.701
2017-03-08,0.754,0.754,-0.13%,开放申购,开放赎回,,0.755,0.754,0.755,0.0010000000000000009,0.0020000000000000018,-0.0010000000000000009,0.0010000000000000009,0.0,0.0010000000000000009,59.31255084845284,53.051422365533604,5.572185019655288,9.562469165872372,0.7531,0.0011950604169433169,0.758,0.748,1.095,0.701
2017-03-09,0.749,0.749,-0.66%,开放申购,开放赎回,,0.754,0.749,0.754,0.0050000000000000044,0.0020000000000000018,-0.0050000000000000044,0.0050000000000000044,0.0,0.0050000000000000044,55.07594007356265,67.11917791085499,9.855743859446248,9.583417358270516,0.75315,-0.00551019053309432,0.758,0.749,1.095,0.701
2017-03-10,0.749,0.749,0.00%,开放申购,开放赎回,,0.749,0.749,0.749,0.0,0.0017857142857142874,0.0,0.0,0.0,0.0,57.27897767650446,69.80394502728835,9.855743859446255,9.602869251211649,0.753,-0.005312084993359899,0.758,0.749,1.095,0.701
2017-03-13,0.75,0.75,0.13%,开放申购,开放赎回,,0.75,0.749,0.749,0.0010000000000000009,0.0018571428571428589,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,54.988098200175685,62.32495091722106,6.2540806604585715,9.363670066157761,0.75285,-0.0037856146642757777,0.758,0.749,1.095,0.701
2017-03-14,0.749,0.749,-0.13%,开放申购,开放赎回,,0.75,0.749,0.75,0.0010000000000000009,0.0018571428571428589,-0.0010000000000000009,0.0010000000000000009,0.0,0.0010000000000000009,51.06037690016261,61.719322555001874,9.451120819023572,9.369916548505321,0.75275,-0.0049817336433079125,0.758,0.749,1.095,0.701
2017-03-15,0.749,0.749,0.00%,开放申购,开放赎回,,0.749,0.749,0.749,0.0,0.0015714285714285728,0.0,0.0,0.0,0.0,56.033790234593496,67.73094488178714,9.451120819023584,9.375716853542341,0.75245,-0.004585022260615261,0.758,0.749,1.095,0.701
2017-03-16,0.752,0.752,0.40%,开放申购,开放赎回,,0.752,0.749,0.749,0.0030000000000000027,0.0017857142857142874,0.0030000000000000027,-0.0030000000000000027,0.0030000000000000027,0.0,57.787611448840224,55.34585781768841,2.1582946646843637,8.860186697195175,0.7521500000000001,-0.00019942830552428968,0.757,0.749,1.095,0.701
2017-03-17,0.747,0.747,-0.66%,开放申购,开放赎回,,0.752,0.747,0.752,0.0050000000000000044,0.0019285714285714303,-0.0050000000000000044,0.0050000000000000044,0.0,0.0050000000000000044,49.685115663684975,66.1042428326702,14.180169388797559,9.240185460881174,0.75185,-0.006450754804814818,0.757,0.747,1.095,0.701
2017-03-20,0.749,0.749,0.27%,开放申购,开放赎回,,0.749,0.747,0.747,0.0020000000000000018,0.0019285714285714303,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018,0.0,53.54358623797242,61.38251120176472,6.820839773057408,9.067375054608,0.7515000000000001,-0.003326679973386637,0.757,0.747,1.095,0.701
2017-03-21,0.752,0.752,0.40%,开放申购,开放赎回,,0.752,0.749,0.749,0.0030000000000000027,0.0020714285714285735,0.0030000000000000027,-0.0030000000000000027,0.0030000000000000027,0.0,56.63497233874032,53.06714638379128,3.2522853674076257,8.65201150552215,0.7513,0.0009317183548516358,0.757,0.747,1.095,0.701
2017-03-22,0.751,0.751,-0.13%,开放申购,开放赎回,,0.752,0.751,0.752,0.0010000000000000009,0.0019285714285714303,-0.0010000000000000009,0.0010000000000000009,0.0,0.0010000000000000009,56.48514436958983,56.63046081134737,0.12846719205992102,8.043186911703273,0.751,0.0,0.755,0.747,1.095,0.701
2017-03-23,0.752,0.752,0.13%,开放申购,开放赎回,,0.752,0.751,0.751,0.0010000000000000009,0.0020000000000000018,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,54.14868794317863,50.707376899956145,3.2819380055609595,7.703097704121602,0.75095,0.0013982289100472672,0.755,0.747,1.095,0.701
2017-03-24,0.752,0.752,0.00%,开放申购,开放赎回,,0.752,0.752,0.752,0.0,0.0017857142857142874,0.0,0.0,0.0,0.0,56.31463546090546,52.73567197595409,3.281938005560962,7.387300582795777,0.7509,0.0014649087761352908,0.755,0.747,1.095,0.701
2017-03-27,0.749,0.749,-0.40%,开放申购,开放赎回,,0.752,0.749,0.752,0.0030000000000000027,0.0018571428571428589,-0.0030000000000000027,0.0030000000000000027,0.0,0.0030000000000000027,50.28092451866533,58.62388294556394,7.660780658961203,7.406834873950453,0.75085,-0.0024638742758207608,0.755,0.747,1.095,0.701
2017-03-28,0.75,0.75,0.13%,开放申购,开放赎回,,0.75,0.749,0.749,0.0010000000000000009,0.0018571428571428589,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,50.535583756343094,54.43646273516626,3.716112154809411,7.143211822583188,0.7507499999999999,-0.000999000999000889,0.755,0.747,1.095,0.701
2017-03-29,0.746,0.746,-0.53%,开放申购,开放赎回,,0.75,0.746,0.75,0.0040000000000000036,0.0017857142857142874,-0.0040000000000000036,0.0040000000000000036,0.0,0.0040000000000000036,48.802935170411104,68.57006972710413,16.841295469901947,7.835932083106073,0.7504,-0.005863539445628944,0.755,0.746,1.095,0.701
2017-03-30,0.736,0.736,-1.34%,开放申购,开放赎回,,0.746,0.736,0.746,0.010000000000000009,0.0025000000000000022,-0.010000000000000009,0.010000000000000009,0.0,0.010000000000000009,32.36929373547662,74.05157685981533,39.16739535316556,10.073893745253526,0.7497,-0.018273976257169595,0.755,0.736,1.095,0.701
2017-03-31,0.74,0.74,0.54%,开放申购,开放赎回,,0.74,0.736,0.736,0.0040000000000000036,0.002714285714285717,0.0040000000000000036,-0.0040000000000000036,0.0040000000000000036,0.0,38.21058016850017,63.33358547221023,24.740963840898324,11.121541609228306,0.7492,-0.01227976508275492,0.755,0.736,1.095,0.701
2017-04-05,0.748,0.748,1.08%,开放申购,开放赎回,,0.748,0.74,0.74,0.008000000000000007,0.0032142857142857173,0.008000000000000007,-0.008000000000000007,0.008000000000000007,0.0,47.739724767046894,49.661573370272606,1.973124219059409,10.468083224216153,0.74895,-0.0012684424861472813,0.755,0.736,1.095,0.701
2017-04-06,0.748,0.748,0.00%,开放申购,开放赎回,,0.748,0.748,0.748,0.0,0.0032142857142857173,0.0,0.0,0.0,0.0,44.32974442654339,46.11431812953869,1.9731242190594065,9.861300438133453,0.7485999999999999,-0.000801496126101969,0.754,0.736,1.095,0.701
2017-04-07,0.746,0.746,-0.27%,开放申购,开放赎回,,0.748,0.746,0.748,0.0020000000000000018,0.0031428571428571456,-0.0020000000000000018,0.0020000000000000018,0.0,0.0020000000000000018,42.09886443105164,48.339084587305464,6.9000018509787155,9.64977911047952,0.7482,-0.0029403902699812615,0.752,0.736,1.095,0.701
