净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2018-08-28,0.6985,2.5540%,开放申购,开放赎回,
2018-08-27,0.6959,2.5660%,开放申购,开放赎回,
2018-08-26*,1.4074,2.5890%,开放申购,开放赎回,
2018-08-24,0.7029,2.6350%,开放申购,开放赎回,
2018-08-23,0.6893,2.6570%,开放申购,开放赎回,
2018-08-22,0.7045,2.6990%,开放申购,开放赎回,
2018-08-21,0.7214,2.7370%,开放申购,开放赎回,
2018-08-20,0.7405,2.7620%,开放申购,开放赎回,
2018-08-19*,1.4941,2.7730%,开放申购,开放赎回,
2018-08-17,0.7458,2.7880%,开放申购,开放赎回,
2018-08-16,0.7702,2.7960%,开放申购,开放赎回,
2018-08-15,0.7767,2.7930%,开放申购,开放赎回,
2018-08-14,0.7693,2.7930%,开放申购,开放赎回,
2018-08-13,0.7622,2.7940%,开放申购,开放赎回,
2018-08-12*,1.5236,2.8000%,开放申购,开放赎回,
2018-08-10,0.7607,2.8170%,开放申购,开放赎回,
2018-08-09,0.7638,2.8260%,开放申购,开放赎回,
2018-08-08,0.776,2.8330%,开放申购,开放赎回,
2018-08-07,0.7729,2.8340%,开放申购,开放赎回,
2018-08-06,0.7733,2.8410%,开放申购,开放赎回,
2018-08-05*,1.5565,2.8440%,开放申购,开放赎回,
2018-08-03,0.7777,2.8650%,开放申购,开放赎回,
2018-08-02,0.7776,2.8710%,开放申购,开放赎回,
2018-08-01,0.777,2.8680%,开放申购,开放赎回,
2018-07-31,0.7855,2.8590%,开放申购,开放赎回,
2018-07-30,0.7795,2.8420%,开放申购,开放赎回,
2018-07-29*,1.5977,2.8220%,开放申购,开放赎回,
2018-07-27,0.7884,2.7680%,开放申购,开放赎回,
2018-07-26,0.7723,2.7460%,开放申购,开放赎回,
2018-07-25,0.7605,2.7340%,开放申购,开放赎回,
2018-07-24,0.7522,2.7350%,开放申购,开放赎回,
2018-07-23,0.7411,2.7430%,开放申购,开放赎回,
2018-07-22*,1.4942,2.7570%,开放申购,开放赎回,
2018-07-20,0.7469,2.7760%,开放申购,开放赎回,
2018-07-19,0.7476,2.7830%,开放申购,开放赎回,
2018-07-18,0.7632,2.9160%,开放申购,开放赎回,
2018-07-17,0.7681,2.9310%,开放申购,开放赎回,
2018-07-16,0.7665,2.9630%,开放申购,开放赎回,
2018-07-15*,1.5313,2.9920%,开放申购,开放赎回,
2018-07-13,0.7604,3.0320%,开放申购,开放赎回,
2018-07-12,1.0035,3.0730%,开放申购,开放赎回,
2018-07-11,0.7908,3.0140%,开放申购,开放赎回,
2018-07-10,0.8303,3.0740%,开放申购,开放赎回,
2018-07-09,0.8219,3.1210%,开放申购,开放赎回,
2018-07-08*,1.6074,3.1790%,开放申购,开放赎回,
2018-07-06,0.8403,3.3150%,开放申购,开放赎回,
2018-07-05,0.8899,3.3600%,开放申购,开放赎回,
2018-07-04,0.9053,3.3900%,开放申购,开放赎回,
2018-07-03,0.9212,3.3930%,开放申购,开放赎回,
2018-07-02,0.9328,3.7470%,开放申购,开放赎回,
2018-07-01,0.9342,4.8170%,开放申购,开放赎回,
2018-06-30,0.9342,4.7140%,开放申购,开放赎回,
2018-06-29,0.9267,4.6190%,开放申购,开放赎回,
2018-06-28,0.9461,4.5350%,开放申购,开放赎回,
2018-06-27,0.9118,4.4970%,开放申购,开放赎回,
2018-06-26,1.5998,4.4660%,开放申购,开放赎回,
2018-06-25,2.9855,5.1210%,开放申购,开放赎回,
2018-06-24*,1.4887,4.0010%,开放申购,开放赎回,
2018-06-22,0.7652,4.1420%,开放申购,开放赎回,
2018-06-21,0.8742,4.2000%,开放申购,开放赎回,
2018-06-20,0.8514,5.1020%,开放申购,开放赎回,
2018-06-19,2.8557,5.1110%,开放申购,开放赎回,
2018-06-18*,2.5966,4.0680%,开放申购,开放赎回,
2018-06-15,0.876,3.9940%,暂停申购,开放赎回,
2018-06-14,2.6058,3.9940%,暂停申购,开放赎回,
2018-06-13,0.867,3.0910%,暂停申购,开放赎回,
2018-06-12,0.8572,3.1100%,开放申购,开放赎回,
2018-06-11,0.8648,3.1600%,开放申购,开放赎回,
2018-06-10*,1.5888,3.1840%,开放申购,开放赎回,
2018-06-08,0.8756,3.2960%,开放申购,开放赎回,
2018-06-07,0.875,3.3020%,开放申购,开放赎回,
2018-06-06,0.9037,3.2950%,开放申购,开放赎回,
2018-06-05,0.9517,3.3510%,开放申购,开放赎回,
2018-06-04,0.9115,3.3100%,开放申购,开放赎回,
2018-06-03*,1.8038,3.3000%,开放申购,开放赎回,
2018-06-01,0.8875,3.2800%,开放申购,开放赎回,
2018-05-31,0.8615,3.3030%,开放申购,开放赎回,
2018-05-30,1.0115,3.3380%,开放申购,开放赎回,
2018-05-29,0.8715,3.2940%,开放申购,开放赎回,
2018-05-28,0.8937,3.3160%,开放申购,开放赎回,
2018-05-27*,1.7654,3.8120%,开放申购,开放赎回,
2018-05-25,0.9317,3.8350%,开放申购,开放赎回,
2018-05-24,0.9288,3.8370%,开放申购,开放赎回,
2018-05-23,0.9256,3.8300%,开放申购,开放赎回,
2018-05-22,0.9135,3.8160%,开放申购,开放赎回,
2018-05-21,1.8459,3.7870%,开放申购,开放赎回,
2018-05-20*,1.8099,3.2870%,开放申购,开放赎回,
2018-05-18,0.9342,3.2690%,开放申购,开放赎回,
2018-05-17,0.9166,3.2440%,开放申购,开放赎回,
2018-05-16,0.898,3.2230%,开放申购,开放赎回,
2018-05-15,0.8587,3.2180%,开放申购,开放赎回,
2018-05-14,0.887,3.2390%,开放申购,开放赎回,
2018-05-13*,1.7739,3.2450%,开放申购,开放赎回,
2018-05-11,0.8875,3.2770%,开放申购,开放赎回,
2018-05-10,0.8753,3.2940%,开放申购,开放赎回,
2018-05-09,0.8882,3.3210%,开放申购,开放赎回,
2018-05-08,0.9,3.3440%,开放申购,开放赎回,
2018-05-07,0.8991,3.3640%,开放申购,开放赎回,
2018-05-06*,1.8347,3.3830%,开放申购,开放赎回,
2018-05-04,0.9193,3.4030%,开放申购,开放赎回,
2018-05-03,0.9274,3.4080%,开放申购,开放赎回,
2018-05-02,0.9335,3.4080%,开放申购,开放赎回,
2018-05-01*,3.7463,3.4150%,开放申购,开放赎回,
2018-04-27,0.9282,3.3930%,暂停申购,开放赎回,
2018-04-26,0.9278,3.4040%,暂停申购,开放赎回,
2018-04-25,0.9479,3.4170%,开放申购,开放赎回,
2018-04-24,0.9454,3.4170%,开放申购,开放赎回,
2018-04-23,0.9484,3.4170%,开放申购,开放赎回,
2018-04-22*,1.8098,3.5570%,开放申购,开放赎回,
2018-04-20,0.9487,3.6070%,开放申购,开放赎回,
2018-04-19,0.9536,3.6020%,开放申购,开放赎回,
2018-04-18,0.9471,3.5800%,开放申购,开放赎回,
2018-04-17,0.9455,3.6660%,开放申购,开放赎回,
2018-04-16,1.2162,3.6480%,开放申购,开放赎回,
2018-04-15*,1.9059,3.4930%,开放申购,开放赎回,
2018-04-13,0.9399,3.4780%,开放申购,开放赎回,
2018-04-12,0.9112,3.4790%,开放申购,开放赎回,
2018-04-11,1.1123,3.4950%,开放申购,开放赎回,
2018-04-10,0.9098,3.4080%,开放申购,开放赎回,
2018-04-09,0.9199,3.4310%,开放申购,开放赎回,
2018-04-08*,3.7615,3.4500%,开放申购,开放赎回,
2018-04-04,0.9451,3.4880%,暂停申购,开放赎回,
2018-04-03,0.9532,3.4870%,限制大额申购,开放赎回,
2018-04-02,0.9564,3.7930%,开放申购,开放赎回,
2018-04-01*,1.9179,3.8010%,开放申购,开放赎回,
2018-03-30,0.9508,3.7910%,开放申购,开放赎回,
2018-03-29,0.966,3.7930%,开放申购,开放赎回,
2018-03-28,0.9426,3.7920%,开放申购,开放赎回,
2018-03-27,1.5407,3.8090%,开放申购,开放赎回,
2018-03-26,0.9718,3.5140%,开放申购,开放赎回,
2018-03-25*,1.8986,3.8890%,开放申购,开放赎回,
2018-03-23,0.9539,3.9250%,开放申购,开放赎回,
2018-03-22,0.9649,3.9400%,开放申购,开放赎回,
2018-03-21,0.9744,3.9510%,开放申购,开放赎回,
2018-03-20,0.9747,3.9670%,开放申购,开放赎回,
2018-03-19,1.6911,4.2060%,开放申购,开放赎回,
2018-03-18*,1.9685,3.8530%,开放申购,开放赎回,
2018-03-16,0.9829,3.8200%,开放申购,开放赎回,
2018-03-15,0.9867,4.4330%,开放申购,开放赎回,
2018-03-14,1.0039,4.4370%,开放申购,开放赎回,
2018-03-13,1.4342,4.4310%,开放申购,开放赎回,
2018-03-12,1.0132,4.2030%,开放申购,开放赎回,
2018-03-11*,1.9045,4.1970%,开放申购,开放赎回,
2018-03-09,2.1586,4.2490%,开放申购,开放赎回,
2018-03-08,0.9946,3.6460%,开放申购,开放赎回,
2018-03-07,0.9932,3.6530%,开放申购,开放赎回,
2018-03-06,0.9965,3.6610%,开放申购,开放赎回,
2018-03-05,1.0014,3.6700%,开放申购,开放赎回,
2018-03-04*,2.0054,3.6790%,开放申购,开放赎回,
2018-03-02,1.0003,3.6870%,开放申购,开放赎回,
2018-03-01,1.0086,3.6960%,开放申购,开放赎回,
2018-02-28,1.0091,3.7030%,开放申购,开放赎回,
2018-02-27,1.0137,3.7130%,开放申购,开放赎回,
2018-02-26,1.0179,3.7210%,开放申购,开放赎回,
2018-02-25*,2.0218,3.7270%,开放申购,开放赎回,
2018-02-23,1.0177,3.7450%,开放申购,开放赎回,
2018-02-22,1.0216,3.7500%,开放申购,开放赎回,
2018-02-21*,7.1994,3.7540%,开放申购,开放赎回,
2018-02-14,1.0224,3.7300%,暂停申购,暂停赎回,
2018-02-13,1.0829,3.7220%,暂停申购,暂停赎回,
2018-02-12,1.0086,3.6760%,开放申购,开放赎回,
2018-02-11*,2.0191,3.6700%,开放申购,开放赎回,
2018-02-09,1.0096,3.6580%,开放申购,开放赎回,
2018-02-08,1.0103,3.6560%,开放申购,开放赎回,
2018-02-07,1.0072,3.6540%,开放申购,开放赎回,
2018-02-06,0.9943,3.6510%,开放申购,开放赎回,
2018-02-05,0.9978,3.6780%,开放申购,开放赎回,
2018-02-04*,1.9964,4.0720%,开放申购,开放赎回,
2018-02-02,1.0049,4.1230%,开放申购,开放赎回,
2018-02-01,1.0062,4.1460%,开放申购,开放赎回,
2018-01-31,1.0024,4.1720%,开放申购,开放赎回,
2018-01-30,1.0452,4.2150%,开放申购,开放赎回,
2018-01-29,1.7535,4.2030%,开放申购,开放赎回,
2018-01-28*,2.0942,4.0230%,开放申购,开放赎回,
2018-01-26,1.0501,4.0830%,开放申购,开放赎回,
2018-01-25,1.0566,4.0940%,开放申购,开放赎回,
2018-01-24,1.0846,4.0920%,开放申购,开放赎回,
2018-01-23,1.0224,4.0870%,开放申购,开放赎回,
2018-01-22,1.4075,4.0970%,开放申购,开放赎回,
2018-01-21*,2.2094,3.8790%,开放申购,开放赎回,
2018-01-19,1.0704,3.7880%,开放申购,开放赎回,
2018-01-18,1.0532,3.8300%,开放申购,开放赎回,
2018-01-17,1.0755,3.7710%,开放申购,开放赎回,
2018-01-16,1.0415,3.7610%,开放申购,开放赎回,
2018-01-15,0.9895,3.7970%,开放申购,开放赎回,
2018-01-14*,2.0354,3.8990%,开放申购,开放赎回,
2018-01-12,1.1506,4.0810%,开放申购,开放赎回,
2018-01-11,0.9395,4.1180%,开放申购,开放赎回,
2018-01-10,1.0566,4.2900%,开放申购,开放赎回,
2018-01-09,1.11,4.4240%,开放申购,开放赎回,
2018-01-08,1.1862,4.4970%,开放申购,开放赎回,
2018-01-07*,2.3845,4.5840%,开放申购,开放赎回,
2018-01-05,1.2213,4.7530%,开放申购,开放赎回,
2018-01-04,1.2691,4.8250%,开放申购,开放赎回,
2018-01-03,1.3138,4.8490%,开放申购,开放赎回,
2018-01-02,1.2497,4.7660%,开放申购,开放赎回,
2018-01-01,1.3523,4.7170%,开放申购,开放赎回,
2017-12-31*,2.7098,5.4680%,开放申购,开放赎回,
2017-12-29,1.3593,5.0860%,限制大额申购,开放赎回,
2017-12-28,1.3142,4.8970%,限制大额申购,开放赎回,
2017-12-27,1.1546,4.7160%,开放申购,开放赎回,
2017-12-26,1.1559,4.6220%,开放申购,开放赎回,
2017-12-25,2.7923,4.9530%,开放申购,开放赎回,
2017-12-24*,1.9772,4.3230%,开放申购,开放赎回,
2017-12-22,0.9977,4.3070%,开放申购,开放赎回,
2017-12-21,0.9668,4.3020%,开放申购,开放赎回,
2017-12-20,0.9746,4.4540%,开放申购,开放赎回,
2017-12-19,1.79,4.4550%,开放申购,开放赎回,
2017-12-18,1.5846,4.0240%,开放申购,开放赎回,
2017-12-17*,1.9464,4.2300%,开放申购,开放赎回,
2017-12-15,0.9875,4.2110%,开放申购,开放赎回,
2017-12-14,1.2579,4.1980%,开放申购,开放赎回,
2017-12-13,0.9782,4.0410%,开放申购,开放赎回,
2017-12-12,0.9622,4.0390%,开放申购,开放赎回,
2017-12-11,1.9795,4.0500%,开放申购,开放赎回,
2017-12-10*,1.9101,3.5350%,开放申购,开放赎回,
2017-12-08,0.9623,3.5760%,开放申购,开放赎回,
2017-12-07,0.9577,3.5930%,开放申购,开放赎回,
2017-12-06,0.9751,3.6110%,开放申购,开放赎回,
2017-12-05,0.9822,3.6090%,开放申购,开放赎回,
2017-12-04,0.9915,3.6180%,开放申购,开放赎回,
2017-12-03*,1.9896,3.6270%,开放申购,开放赎回,
2017-12-01,0.9944,3.6250%,开放申购,开放赎回,
2017-11-30,0.9925,3.6900%,开放申购,开放赎回,
2017-11-29,0.9719,3.6740%,开放申购,开放赎回,
2017-11-28,0.9986,3.6670%,开放申购,开放赎回,
2017-11-27,1.0095,3.6580%,开放申购,开放赎回,
2017-11-26*,1.9857,3.6400%,开放申购,开放赎回,
2017-11-24,1.1193,3.6090%,开放申购,开放赎回,
2017-11-23,0.9605,3.7110%,开放申购,开放赎回,
2017-11-22,0.9596,3.7260%,开放申购,开放赎回,
2017-11-21,0.9812,3.7450%,开放申购,开放赎回,
2017-11-20,0.9736,3.7490%,开放申购,开放赎回,
2017-11-19*,1.9281,3.7410%,开放申购,开放赎回,
2017-11-17,1.3144,3.7460%,开放申购,开放赎回,
2017-11-16,0.9884,3.5670%,开放申购,开放赎回,
2017-11-15,0.9965,3.5560%,开放申购,开放赎回,
2017-11-14,0.9898,3.5330%,开放申购,开放赎回,
2017-11-13,0.9579,3.5320%,开放申购,开放赎回,
2017-11-12*,1.9367,3.5630%,开放申购,开放赎回,
2017-11-10,0.9706,3.6230%,开放申购,开放赎回,
2017-11-09,0.9684,3.6530%,开放申购,开放赎回,
2017-11-08,0.9531,3.6820%,开放申购,开放赎回,
2017-11-07,0.9868,3.7190%,开放申购,开放赎回,
2017-11-06,1.0166,3.7330%,开放申购,开放赎回,
2017-11-05*,2.0534,3.7120%,开放申购,开放赎回,
2017-11-03,1.0265,3.6440%,开放申购,开放赎回,
2017-11-02,1.0244,3.6130%,开放申购,开放赎回,
2017-11-01,1.0236,3.5860%,开放申购,开放赎回,
2017-10-31,1.0149,3.5520%,开放申购,开放赎回,
2017-10-30,0.9768,3.5200%,开放申购,开放赎回,
2017-10-29*,1.9215,3.5160%,开放申购,开放赎回,
2017-10-27,0.9681,3.5310%,开放申购,开放赎回,
2017-10-26,0.9724,3.6720%,开放申购,开放赎回,
2017-10-25,0.9591,3.6780%,开放申购,开放赎回,
2017-10-24,0.953,3.6900%,开放申购,开放赎回,
2017-10-23,0.9681,3.8440%,开放申购,开放赎回,
2017-10-22*,1.9518,3.8570%,开放申购,开放赎回,
2017-10-20,1.2373,3.8710%,开放申购,开放赎回,
2017-10-19,0.9851,3.8100%,开放申购,开放赎回,
2017-10-18,0.9813,3.8150%,开放申购,开放赎回,
2017-10-17,1.2485,3.8270%,开放申购,开放赎回,
2017-10-16,0.9927,3.7000%,开放申购,开放赎回,
2017-10-15*,1.9789,3.7060%,开放申购,开放赎回,
2017-10-13,1.1206,3.7230%,开放申购,开放赎回,
2017-10-12,0.9942,3.6630%,开放申购,开放赎回,
2017-10-11,1.0046,3.6680%,开放申购,开放赎回,
2017-10-10,1.0047,3.6690%,开放申购,开放赎回,
2017-10-09,1.0047,3.6690%,开放申购,开放赎回,
2017-10-08*,9.0461,3.6690%,开放申购,开放赎回,
2017-09-29,1.0071,3.6650%,限制大额申购,开放赎回,
2017-09-28,0.9805,3.6600%,限制大额申购,开放赎回,
2017-09-27,0.9847,3.6740%,开放申购,开放赎回,
2017-09-26,1.0116,3.6810%,开放申购,开放赎回,
2017-09-25,1.0507,3.6700%,开放申购,开放赎回,
2017-09-24*,1.9935,3.6260%,开放申购,开放赎回,
2017-09-22,0.9985,3.6130%,开放申购,开放赎回,
2017-09-21,1.0062,3.6090%,开放申购,开放赎回,
2017-09-20,0.998,3.6020%,开放申购,开放赎回,
2017-09-19,0.992,3.5990%,开放申购,开放赎回,
2017-09-18,0.966,3.6610%,开放申购,开放赎回,
2017-09-17*,1.9685,3.6650%,开放申购,开放赎回,
2017-09-15,0.9911,3.6380%,开放申购,开放赎回,
2017-09-14,0.9925,3.6230%,开放申购,开放赎回,
2017-09-13,0.9921,3.6110%,开放申购,开放赎回,
2017-09-12,1.1109,3.6030%,开放申购,开放赎回,
2017-09-11,0.9731,3.5490%,开放申购,开放赎回,
2017-09-10*,1.9168,3.5750%,开放申购,开放赎回,
2017-09-08,0.9627,3.6440%,开放申购,开放赎回,
2017-09-07,0.9689,3.6760%,开放申购,开放赎回,
2017-09-06,0.978,3.7100%,开放申购,开放赎回,
2017-09-05,1.0076,3.7430%,开放申购,开放赎回,
2017-09-04,1.0225,3.7380%,开放申购,开放赎回,
2017-09-03*,2.0486,3.7320%,开放申购,开放赎回,
2017-09-01,1.024,3.7040%,开放申购,开放赎回,
2017-08-31,1.0353,3.6880%,开放申购,开放赎回,
2017-08-30,1.0414,3.6700%,开放申购,开放赎回,
2017-08-29,0.9978,3.6470%,开放申购,开放赎回,
2017-08-28,1.0106,3.6440%,开放申购,开放赎回,
2017-08-27*,1.9947,3.6310%,开放申购,开放赎回,
2017-08-25,0.9939,3.6200%,开放申购,开放赎回,
2017-08-24,0.9995,3.6130%,开放申购,开放赎回,
2017-08-23,0.9971,3.6020%,开放申购,开放赎回,
2017-08-22,0.992,3.6560%,开放申购,开放赎回,
2017-08-21,0.9867,3.6420%,开放申购,开放赎回,
2017-08-20*,1.9724,3.6320%,开放申购,开放赎回,
2017-08-18,0.9811,3.5940%,开放申购,开放赎回,
2017-08-17,0.9796,3.5870%,开放申购,开放赎回,
2017-08-16,1.0994,3.5640%,开放申购,开放赎回,
2017-08-15,0.966,3.5000%,开放申购,开放赎回,
2017-08-14,0.9663,3.5410%,开放申购,开放赎回,
2017-08-13*,1.9002,3.5480%,开放申购,开放赎回,
2017-08-11,0.9683,3.5820%,开放申购,开放赎回,
2017-08-10,0.9349,3.5940%,开放申购,开放赎回,
2017-08-09,0.9768,3.6290%,开放申购,开放赎回,
2017-08-08,1.0448,3.6430%,开放申购,开放赎回,
2017-08-07,0.9786,3.6220%,开放申购,开放赎回,
2017-08-06*,1.9655,3.6340%,开放申购,开放赎回,
2017-08-04,0.992,3.6380%,开放申购,开放赎回,
2017-08-03,1.002,3.6350%,开放申购,开放赎回,
2017-08-02,1.0039,3.6290%,开放申购,开放赎回,
2017-08-01,1.0046,3.6230%,开放申购,开放赎回,
2017-07-31,1.0021,3.6150%,开放申购,开放赎回,
2017-07-30*,1.9726,3.6600%,开放申购,开放赎回,
2017-07-28,0.9862,3.6760%,开放申购,开放赎回,
2017-07-27,0.9894,3.7980%,开放申购,开放赎回,
2017-07-26,0.993,3.8010%,开放申购,开放赎回,
2017-07-25,0.9894,3.7950%,开放申购,开放赎回,
2017-07-24,1.0881,3.7790%,开放申购,开放赎回,
2017-07-23*,2.0042,3.9860%,开放申购,开放赎回,
2017-07-21,1.2192,3.9000%,开放申购,开放赎回,
2017-07-20,0.9957,3.9030%,开放申购,开放赎回,
2017-07-19,0.9807,3.8860%,开放申购,开放赎回,
2017-07-18,0.9587,3.8830%,开放申购,开放赎回,
2017-07-17,1.4854,4.0900%,开放申购,开放赎回,
2017-07-16*,1.8396,3.8210%,开放申购,开放赎回,
2017-07-14,1.2259,3.8640%,开放申购,开放赎回,
2017-07-13,0.9627,3.7230%,开放申购,开放赎回,
2017-07-12,0.9751,3.7350%,开放申购,开放赎回,
2017-07-11,1.3547,3.7570%,开放申购,开放赎回,
2017-07-10,0.9708,3.5840%,开放申购,开放赎回,
2017-07-09*,1.9206,3.6150%,开放申购,开放赎回,
2017-07-07,0.9559,3.6780%,开放申购,开放赎回,
2017-07-06,0.9855,3.7120%,开放申购,开放赎回,
2017-07-05,1.0169,3.7130%,开放申购,开放赎回,
2017-07-04,1.0242,3.7070%,开放申购,开放赎回,
2017-07-03,1.0302,3.6790%,开放申购,开放赎回,
2017-07-02*,2.0417,4.1990%,开放申购,开放赎回,
2017-06-30,1.0195,4.1480%,开放申购,开放赎回,
2017-06-29,0.9886,4.3700%,开放申购,开放赎回,
2017-06-28,1.0042,4.3630%,开放申购,开放赎回,
2017-06-27,0.9714,4.3340%,开放申购,开放赎回,
